title,totalScore,reviewsCount,street,city,website,phone,url,categoryName,Instagram,Tiktok,Facebook,YT,Jumlah OTA,Status,jumlah_sosmed_ota,kategori,kategori_ota,has_website,has_phone,cluster,tier
Sheraton Bali Kuta Resort,4.7,7377,Jl. Pantai Kuta,Badung Regency,https://www.marriott.com/en-us/hotels/dpsks-sheraton-bali-kuta-resort/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,62 361 8465555,https://www.google.com/maps/search/?api=1&query=Sheraton%20Bali%20Kuta%20Resort&query_place_id=ChIJcYoe6b5G0i0RP7t8kfRb95o,Hotel,True,True,True,False,11,udh dicek,14,Tinggi,Sedang,1,1,0,1
Shin In Bali,4.7,23,Jl. Taman Pancing Timur Gg. Tulip,Denpasar City,https://shininbali.com/,62 822-6678-6410,https://www.google.com/maps/search/?api=1&query=Shin%20In%20Bali&query_place_id=ChIJTaJ4NO1H0i0RFTa5hNBpZ0A,Hotel,False,True,False,False,9,udh dicek,10,Sedang,Sedang,1,1,0,1
Space Villas,4.7,179,Jl. Drupadi No.8,Badung Regency,https://spacevillasbali.com/,62 361 731100,https://www.google.com/maps/search/?api=1&query=Space%20Villas&query_place_id=ChIJ6-HWjBhH0i0R5ugNGlOzCs0,Villa,True,False,True,False,9,udh dicek,11,Sedang,Sedang,1,1,0,1
Swiss-Belcourt Sunset,4.7,321,Jl. Bidadari No.2,Badung Regency,https://www.swiss-belhotel.com/hotels/swiss-belcourt-sunset?utm_source=Google&utm_medium=GMB&utm_campaign=website,62 361 732088,https://www.google.com/maps/search/?api=1&query=Swiss-Belcourt%20Sunset&query_place_id=ChIJXb5urjxH0i0RMkonS1zwAuE,Hotel,True,False,False,False,7,udh dicek,8,Sedang,Sedang,1,1,0,1
Swiss-Belinn Seminyak,4.7,691,Jl. Dewi Saraswati III No.53-55,Badung Regency,https://www.swiss-belhotel.com/hotels/swiss-belinn-seminyak?utm_source=Google&utm_medium=GMB,62 361 4741953,https://www.google.com/maps/search/?api=1&query=Swiss-Belinn%20Seminyak&query_place_id=ChIJO2aDqyVH0i0R5ac30dOPAUc,Hotel,True,False,True,False,8,udh dicek,10,Sedang,Sedang,1,1,0,1
The Anvaya Beach Resort Bali,4.7,14649,Jl. Kartika Plaza,Badung Regency,https://www.theanvayabali.com/,62 361 2090477,https://www.google.com/maps/search/?api=1&query=The%20Anvaya%20Beach%20Resort%20Bali&query_place_id=ChIJF70-LKBG0i0RUO3m3-Jy9BM,Hotel,True,True,True,True,14,udh dicek,18,Tinggi,Tinggi,1,1,0,1
The Balé Nusa Dua by LifestyleRetreats,4.7,497,Jl. Raya Nusa Dua Selatan,Badung Regency,https://lifestyleretreats.com/the-bale-nusa-dua/?utm_source=google&utm_medium=gmb&utm_campaign=googlemybusiness,62 812-3845-600,https://www.google.com/maps/search/?api=1&query=The%20Bal%C3%A9%20Nusa%20Dua%20by%20LifestyleRetreats&query_place_id=ChIJC_7MoM1c0i0Rln9HyM-nOJA,Hotel,True,False,False,False,15,udh dicek,16,Tinggi,Tinggi,1,1,0,1
The Fields Hotel & Apartment,4.7,23,Jl. Gn. Payung No.34,Denpasar City,https://instagram.com/thefieldsapartment?igshid=MmU2YjMzNjRlOQ==,62 878-1114-9288,https://www.google.com/maps/search/?api=1&query=The%20Fields%20Hotel%20%26%20Apartment&query_place_id=ChIJL9e0rexH0i0RLqS5oBeZd70,Hotel,True,False,False,False,8,udh dicek,9,Sedang,Sedang,1,1,0,1
"The Laguna, a Luxury Collection Resort & Spa, Nusa Dua, Bali",4.7,3615,"Kawasan Pariwisata, Jl. Nusa Dua No.2 Lot N",Badung Regency,https://www.marriott.com/en-us/hotels/dpslc-the-laguna-a-luxury-collection-resort-and-spa-nusa-dua-bali/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,62 361 771327,https://www.google.com/maps/search/?api=1&query=The%20Laguna%2C%20a%20Luxury%20Collection%20Resort%20%26%20Spa%2C%20Nusa%20Dua%2C%20Bali&query_place_id=ChIJGVcbnCZD0i0Rgr93Q2UcMds,Hotel,True,True,True,True,16,udh dicek,20,Sangat tinggi,Tinggi,1,1,0,1
"The Oberoi Beach Resort, Bali",4.7,844,"Seminyak Beach, Jl. Kayu Aya",Bali,https://www.oberoihotels.com/hotels-in-bali/?utm_source=GMBlisting&utm_medium=organic,62 361 730361,https://www.google.com/maps/search/?api=1&query=The%20Oberoi%20Beach%20Resort%2C%20Bali&query_place_id=ChIJLa7L3xpH0i0RuHscXTwPrc4,Resort hotel,True,False,True,True,12,udh dicek,15,Tinggi,Sedang,1,1,0,1
The Royal Santrian Luxury Beach Villas,4.7,1370,"Nusa Dua, Jl. Pratama",Badung Regency,http://www.theroyalsantrian.com/,62 361 778181,https://www.google.com/maps/search/?api=1&query=The%20Royal%20Santrian%20Luxury%20Beach%20Villas&query_place_id=ChIJXUTLB0dD0i0R1XOfO6YRGUc,Villa,True,True,True,True,10,udh dicek,14,Tinggi,Sedang,1,1,0,1
The Samaya Seminyak Bali,4.7,1275,"Seminyak Beach, Jl. Kayu Aya",Badung Regency,https://thesamayabali.com/seminyak/,62 361 731149,https://www.google.com/maps/search/?api=1&query=The%20Samaya%20Seminyak%20Bali&query_place_id=ChIJ-aTejwAu0i0Rv1y_KkQ-xtg,Resort hotel,True,True,True,False,12,udh dicek,15,Tinggi,Sedang,1,1,0,1
"The Stones Hotel - Legian Bali, Autograph Collection",4.7,5571,Jl. Raya Pantai Kuta Banjar Legian Kelod,Badung Regency,https://www.marriott.com/en-us/hotels/dpsak-the-stones-hotel-legian-bali-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,62 361 3005888,https://www.google.com/maps/search/?api=1&query=The%20Stones%20Hotel%20-%20Legian%20Bali%2C%20Autograph%20Collection&query_place_id=ChIJl3yZssFG0i0Rcjd59j7NNn4,Hotel,True,True,True,False,15,udh dicek,18,Tinggi,Tinggi,1,1,0,1
THE TANDIBAYANG HOTEL AND VILLAS,4.7,234,Jl. Sahadewa No.19,Badung Regency,http://thetandibayanghotelbali.com/,62 811-3827-6777,https://www.google.com/maps/search/?api=1&query=THE%20TANDIBAYANG%20HOTEL%20AND%20VILLAS&query_place_id=ChIJTw7yAYdH0i0RoYTaZoFEy4I,Hotel,True,True,True,False,10,udh dicek,13,Tinggi,Sedang,1,1,0,1
The Trans Resort Bali,4.7,6580,Jl. Sunset Road,Badung Regency,https://www.transresortbali.com/,62 361 8981234,https://www.google.com/maps/search/?api=1&query=The%20Trans%20Resort%20Bali&query_place_id=ChIJSdIXcT1H0i0R0vTqmwjznss,Hotel,True,True,True,True,10,udh dicek,14,Tinggi,Sedang,1,1,0,1
Tropical House Legian,4.7,12,"Garlic Lane, Jl. Sahadewa No.Gang 9",Badung Regency,https://www.villaslegianbali.com/,,https://www.google.com/maps/search/?api=1&query=Tropical%20House%20Legian&query_place_id=ChIJKaOfV8lH0i0RWvelFMAsR60,Holiday apartment rental,False,False,False,False,6,udh dicek,6,Rendah,Rendah,1,0,2,2
Utari Residence,4.7,40,Jl. Nakula 5 No.11B,Badung Regency,,62 812-3944-975,https://www.google.com/maps/search/?api=1&query=Utari%20Residence&query_place_id=ChIJZ1hV2ttG0i0R5TLDC1ev9cA,Hotel,True,False,True,False,5,udh dicek,7,Sedang,Rendah,0,1,1,3
Villa Agni,4.7,28,Jl. Kayu Aya Gg. Damai No.29f,Badung Regency,,,https://www.google.com/maps/search/?api=1&query=Villa%20Agni&query_place_id=ChIJ2-g8PhhH0i0RY4LSX2RJ9Ig,Group accommodation,False,False,True,False,6,udh dicek,7,Sedang,Rendah,0,0,3,4
Villa Bali Asri Seminyak,4.7,127,Jl. Sari Dewi No.39,Badung Regency,https://seminyak.villabaliasri.com/,62 361 735444,https://www.google.com/maps/search/?api=1&query=Villa%20Bali%20Asri%20Seminyak&query_place_id=ChIJaaGKqh5H0i0RB5Ks3bbwyCE,Villa,True,False,True,True,15,udh dicek,18,Tinggi,Tinggi,1,1,0,1
Villa Drupadi Seminyak,4.7,68,Jl. Drupadi No.16,Badung Regency,http://www.villadrupadi16.com/,62 853-3910-9266,https://www.google.com/maps/search/?api=1&query=Villa%20Drupadi%20Seminyak&query_place_id=ChIJrUIwcxhH0i0RYTCDilVpXsw,Villa,True,False,True,True,4,udh dicek,7,Sedang,Rendah,1,1,0,1
Villa Havana Seminyak,4.7,14,Gg. Yogi Jl. Raya Kerobokan No.112,Badung Regency,http://www.villahavanaseminyak.com/,61 414 888 859,https://www.google.com/maps/search/?api=1&query=Villa%20Havana%20Seminyak&query_place_id=ChIJLTrV8QdH0i0RHlazvstUbf0,Holiday apartment rental,True,False,True,False,1,udh dicek,3,Rendah,Rendah,1,1,0,1
Villa Hope & Joy,4.7,14,Jl. Drupadi No.20,Badung Regency,http://www.villacoconutbali.com/,62 822-4701-9898,https://www.google.com/maps/search/?api=1&query=Villa%20Hope%20%26%20Joy&query_place_id=ChIJcTuadyJH0i0RycFBFiXLZSs,Villa,False,False,False,False,3,udh dicek,3,Rendah,Rendah,1,1,0,1
Villa Naga,4.7,33,Jl. Dewi Sri I Jl. Sunset Road No.75,Badung Regency,http://villanaga.com/,62 818-138-938,https://www.google.com/maps/search/?api=1&query=Villa%20Naga&query_place_id=ChIJM57GF9BG0i0RZFlxXody5fQ,Villa,True,False,False,False,3,udh dicek,4,Rendah,Rendah,1,1,0,1
Villa Safari,4.7,29,Jl. Dewi Saraswati II No.9X,Badung Regency,http://mavibalirentals.com/products/villa-safari,62 812-3814-5664,https://www.google.com/maps/search/?api=1&query=Villa%20Safari&query_place_id=ChIJM8a6biRH0i0RwyTDm6MZkTc,Villa,False,False,False,False,7,uda DI CEK,7,Sedang,Sedang,1,1,0,1
Vivara Bali Private Pool Villas & Spa Retreat,4.7,393,Jl. Karang Mas,Badung Regency,http://www.vivarabali.com/,62 361 4724977,https://www.google.com/maps/search/?api=1&query=Vivara%20Bali%20Private%20Pool%20Villas%20%26%20Spa%20Retreat&query_place_id=ChIJH1Ilm3dF0i0RswU6MFu8auI,Resort hotel,True,True,True,True,6,udh dicek,10,Sedang,Rendah,1,1,0,1
ZEN Rooms Kuta Sentral Parkir 2,4.7,3,Komplek Istana Kuta Galeria Blok Ethnic No 12/12A,Badung Regency,https://zenrooms.com/hotel/9/zen-rooms-kuta-sentral-parkir-2-bali-1364?utm_source=local&utm_medium=organic&utm_campaign=gmb,62 855-7467-1004,https://www.google.com/maps/search/?api=1&query=ZEN%20Rooms%20Kuta%20Sentral%20Parkir%202&query_place_id=ChIJ32mX9chG0i0RZHnrx0HjGE8,Hotel,True,False,True,False,3,uda DI CEK,5,Rendah,Rendah,1,1,0,1
Adinda Homestay Kerobokan,4.8,33,Unnamed Road,Denpasar City,,,https://www.google.com/maps/search/?api=1&query=Adinda%20Homestay%20Kerobokan&query_place_id=ChIJDSdwHTRH0i0R3tP7RBWmZ34,Hotel,False,False,False,False,1,uda DI CEK,1,Rendah,Rendah,0,0,3,4
Althia Private Capsule Quarters,4.8,21,Jl. Nakula No.18A,Badung Regency,https://althiacapsulequarters.com/,62 877-4543-3242,https://www.google.com/maps/search/?api=1&query=Althia%20Private%20Capsule%20Quarters&query_place_id=ChIJoVBUPdpG0i0RQjs1JopFyXc,Hotel,True,True,False,False,6,uda DI CEK,8,Sedang,Rendah,1,1,0,1
Amnaya Resort Nusa Dua,4.8,1780,Jl. Pratama No.87,Badung Regency,https://www.amnayahotel.com/nusadua,62 361 4773380,https://www.google.com/maps/search/?api=1&query=Amnaya%20Resort%20Nusa%20Dua&query_place_id=ChIJYyph_59D0i0RKSegfS7z8do,Resort hotel,True,False,True,True,4,uda DI CEK,7,Sedang,Rendah,1,1,0,1
Anathera Resort Kuta,4.8,18468,Jl. Kubu Anyar No.31,                                                                                                                                                                                                                       ,http://www.anatheraresort.com/,62 361 4727177,https://www.google.com/maps/search/?api=1&query=Anathera%20Resort%20Kuta&query_place_id=ChIJzbAXMR5E0i0Rb96_M_Jb1rM,Hotel,True,True,True,True,5,uda DI CEK,9,Sedang,Rendah,1,1,0,1
Artura Tepisawa,4.8,10,Jalan Gunung Athena III/6 Padang Sambian Kelod West DPS,Denpasar City,,62 361 734942,https://www.google.com/maps/search/?api=1&query=Artura%20Tepisawa&query_place_id=ChIJx7g9NS9H0i0RyIgIFjzpMY8,Resort hotel,True,False,False,False,3,uda DI CEK,4,Rendah,Rendah,0,1,1,3
Avani Seminyak Resort Bali,4.8,4,,Badung Regency,https://voyabay.com/rentals/lpf23bb,,https://www.google.com/maps/search/?api=1&query=Avani%20Seminyak%20Resort%20Bali&query_place_id=ChIJa3FmoxhH0i0RtvH-R15Pz8g,Vacation Rental,True,False,True,False,12,uda DI CEK,14,Tinggi,Sedang,1,0,2,2
Ayodya Resort Bali,4.8,12828,Jl. Pantai Mengiat No.4,Badung Regency,https://www.ayodyaresortbali.com/,62 361 771102,https://www.google.com/maps/search/?api=1&query=Ayodya%20Resort%20Bali&query_place_id=ChIJ-yUZDMRc0i0RtaoD9YgFA-U,Resort hotel,True,True,True,True,11,uda DI CEK,15,Tinggi,Sedang,1,1,0,1
Baliterraneo Boutique Resort,4.8,283,Jl. Yudistira No.69,Badung Regency,http://baliterraneoresort.com/,62 822-6658-2940,https://www.google.com/maps/search/?api=1&query=Baliterraneo%20Boutique%20Resort&query_place_id=ChIJabIbNwBH0i0RpSpnWUxyBJU,Resort hotel,True,True,True,False,19,uda DI CEK,22,Sangat tinggi,Sangat tinggi,1,1,0,1
Biliq Coliving Space (an Airbnb Superhost),4.8,115,"Banjar Basangkasa, Jl. Dewi Saraswati III No.77",Badung Regency,http://www.biliqbali.com/coliving,62 881-8840-443,https://www.google.com/maps/search/?api=1&query=Biliq%20Coliving%20Space%20(an%20Airbnb%20Superhost)&query_place_id=ChIJT8l6kUlH0i0RpgE1427bVoc,Hotel,True,True,True,True,6,uda DI CEK,10,Sedang,Rendah,1,1,0,1
Blue Karma Seminyak,4.8,562,,,,(0361) 737898,https://www.google.com/maps/search/?api=1&query=Blue%20Karma%20Seminyak&query_place_id=ChIJV4-UYyBH0i0RBgVLsuozv2c,Hotel,True,True,True,False,8,uda DI CEK,11,Sedang,Sedang,0,1,1,3
CASA DE LA VIDA,4.8,5,"75VG+6V3, Jl. Dewi Sri VIII",Badung Regency,,,https://www.google.com/maps/search/?api=1&query=CASA%20DE%20LA%20VIDA&query_place_id=ChIJNzciJQpH0i0RLa6LP4Rddes,Villa,False,False,False,False,7,UDA DI CEK,7,Sedang,Sedang,0,0,3,4
Casa Mateo Villa,4.8,41,"Jl. Braban No.103X Banjar Taman, Kerobokan",Badung Regency,http://www.balicasa.net/,62 812-4600-4334,https://www.google.com/maps/search/?api=1&query=Casa%20Mateo%20Villa&query_place_id=ChIJhYfjBhdH0i0REzpIEBchNa0,Villa,True,True,False,False,7,UDA DI CEK,9,Sedang,Sedang,1,1,0,1
Casamaya Villa,4.8,29,Jl. Pandawa No.96 No. 96,Badung Regency,http://www.casamayavillla.com/,62 821-4632-4098,https://www.google.com/maps/search/?api=1&query=Casamaya%20Villa&query_place_id=ChIJDxIWG9tG0i0RaMzCpO1iBSI,Villa,True,False,True,False,10,UDA DI CEK,12,Sedang,Sedang,1,1,0,1
Eight Palms Villa Seminyak by iNi Vie Hospitality,4.8,375,Jl. Pandawa No.8A,Badung Regency,http://inivie.com/eightpalmsvilla/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,62 813-3746-6780,https://www.google.com/maps/search/?api=1&query=Eight%20Palms%20Villa%20Seminyak%20by%20iNi%20Vie%20Hospitality&query_place_id=ChIJWeHqlmhH0i0RaZRu2lXomWo,Hotel,True,True,True,True,7,UDA DI CEK,11,Sedang,Sedang,1,1,0,1
Gempita House Legian,4.8,40,"75RG+74M, Gg. Lestari",Badung Regency,http://gempitahouse.zoombookdirect.com/,,https://www.google.com/maps/search/?api=1&query=Gempita%20House%20Legian&query_place_id=ChIJvSX-DcxH0i0RBXELHse32yo,Hotel,True,False,True,False,8,UDA DI CEK,10,Sedang,Sedang,1,0,2,2
Glamp Nusa,4.8,482,"Jl. Villa Shanti, Lingkungan Sawangan Jl. Raya Nusa Dua Selatan",Badung Regency,https://glampnusa.com/rooms,62 811-3801-6524,https://www.google.com/maps/search/?api=1&query=Glamp%20Nusa&query_place_id=ChIJi3nw6mdd0i0RNq8w13Rt0-w,Resort hotel,True,True,True,True,9,UDA DI CEK,13,Tinggi,Sedang,1,1,0,1
Grand Cliff Nusa Dua,4.8,24,"5674+9Q3, Jl. Villa Shanti Asmara",Badung Regency,https://www.elitehavens.com/grand-cliff-nusa-dua-villa/nusa-dua-bali-indonesia.aspx?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,,https://www.google.com/maps/search/?api=1&query=Grand%20Cliff%20Nusa%20Dua&query_place_id=ChIJbbslMo9d0i0RZYkOS0dvuMo,Villa,False,False,True,False,12,UDA DI CEK,13,Tinggi,Sedang,1,0,2,2
Hazel Villa,4.8,49,Jl. Drupadi 1 No.23,Badung Regency,https://www.granddelight.net/,62 811-3821-6948,https://www.google.com/maps/search/?api=1&query=Hazel%20Villa&query_place_id=ChIJTSKt2_BH0i0RgkGOP_7LwT8,Villa,True,True,True,False,4,UDA DI CEK,7,Sedang,Rendah,1,1,0,1
Holl Villa - Family Two Bedroom Private Pool Villa in Legian,4.8,376,Jl. Kresna No.89,Badung Regency,http://www.hollvilla.com/,,https://www.google.com/maps/search/?api=1&query=Holl%20Villa%20-%20Family%20Two%20Bedroom%20Private%20Pool%20Villa%20in%20Legian&query_place_id=ChIJcz1jpMhG0i0RBLXyCh8ySl4,Villa,True,False,True,False,7,UDA DI CEK,9,Sedang,Sedang,1,0,2,2
Hotel Indigo Bali Seminyak Beach by IHG,4.8,8559,Jl. Camplung Tanduk No.10,Badung Regency,https://www.ihg.com/hotelindigo/hotels/us/en/bali/dpsin/hoteldetail?cm_mmc=GoogleMaps-_-IN-_-ID-_-DPSIN,62 361 2099999,https://www.google.com/maps/search/?api=1&query=Hotel%20Indigo%20Bali%20Seminyak%20Beach%20by%20IHG&query_place_id=ChIJk6Zg2R1H0i0R3qSXgY5tnm8,Hotel,True,True,True,True,16,UDA DI CEK,20,Sangat tinggi,Tinggi,1,1,0,1
Kayumanis Jimbaran Private Estate,4.8,464,Jl. Yoga Perkanthi Lingkungan,Badung Regency,https://www.kayumanisjimbaran.com/,62 361 705777,https://www.google.com/maps/search/?api=1&query=Kayumanis%20Jimbaran%20Private%20Estate&query_place_id=ChIJGzISkGFE0i0RN1BD3tVE5vI,Hotel,True,True,True,True,9,UDA DI CEK,13,Tinggi,Sedang,1,1,0,1
La Vie Villa Seminyak by iNi Vie Hospitality,4.8,646,Jl. Pandawa No.88 A,Badung Regency,http://inivie.com/lavievilla/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,62 811-3960-7258,https://www.google.com/maps/search/?api=1&query=La%20Vie%20Villa%20Seminyak%20by%20iNi%20Vie%20Hospitality&query_place_id=ChIJ75JsGdtG0i0R_EY8exnMgiU,Villa,True,True,True,True,8,UDA DI CEK,12,Sedang,Sedang,1,1,0,1
Le Cielo Romantic Villas HONEYMOON VILLA IN SEMINYAK,4.8,81,Jl. Shri Lakshmi No.I,Badung Regency,http://www.lecielovillas.com/,62 859-4252-0995,https://www.google.com/maps/search/?api=1&query=Le%20Cielo%20Romantic%20Villas%20HONEYMOON%20VILLA%20IN%20SEMINYAK&query_place_id=ChIJr6r6kklH0i0RNueP_VgNqCA,Hotel,True,False,True,False,5,UDA DI CEK,7,Sedang,Rendah,1,1,0,1
LITUS Hotels,4.8,311,Jl. Buana Sari,Badung Regency,https://lituss.hotelf1.top/,62 361 735288,https://www.google.com/maps/search/?api=1&query=LITUS%20Hotels&query_place_id=ChIJ5YXHSPhF0i0RKNdWkbWsrEw,Hotel,False,False,False,False,8,UDA DI CEK,8,Sedang,Sedang,1,1,0,1
Maya Sanur Resort & Spa,4.8,6380,Jl. Danau Tamblingan No.89M,Denpasar City,https://mayaresorts.com/sanur,62 361 8497800,https://www.google.com/maps/search/?api=1&query=Maya%20Sanur%20Resort%20%26%20Spa&query_place_id=ChIJm8XKLsZB0i0R6QtMj8jLCA8,Resort hotel,True,False,True,False,13,UDA DI CEK,15,Tinggi,Tinggi,1,1,0,1
Moonshine villa,4.8,16,"perum puri damai, Jl. Yudistira Gg. Cemara No.4C 4D",Badung Regency,,62 813-5381-1415,https://www.google.com/maps/search/?api=1&query=Moonshine%20villa&query_place_id=ChIJTzjZz2JF0i0Rs_plDpNfMcU,Hotel,False,False,False,False,4,UDA DI CEK,4,Rendah,Rendah,0,1,1,3
"Mulia Villas - Nusa Dua, Bali",4.8,1299,"Kawasan Sawangan, Jl. Raya Nusa Dua Selatan Jl. Nusa Dua",Badung Regency,https://www.themulia.com/bali/mulia-villas,62 361 8467777,https://www.google.com/maps/search/?api=1&query=Mulia%20Villas%20-%20Nusa%20Dua%2C%20Bali&query_place_id=ChIJcSwDAsxc0i0RLWsuHHyTTxE,Villa,True,True,True,True,12,UDA DI CEK,16,Tinggi,Sedang,1,1,0,1
OCEAN GRAND BEACH BALI,4.8,2200,"Jl Camplung Tanduk Dhyana Pura, Seminyak Beach",Badung Regency,https://all.accor.com/hotel/C4D5/index.en.shtml#section-facilities,62 852-1113-232,https://www.google.com/maps/search/?api=1&query=OCEAN%20GRAND%20BEACH%20BALI&query_place_id=ChIJoQpRpNJH0i0RAMW974pe3wU,Restaurant,True,True,True,False,3,UDA DI CEK,6,Rendah,Rendah,1,1,0,1
"One Eleven Retreat – Adults Only Private Pool Villas, Seminyak, Bali",4.8,253,Jl. Pangkung Sari No.3,Badung Regency,https://111resorts.com/seminyak-resort/retreat/,62 361 731343,https://www.google.com/maps/search/?api=1&query=One%20Eleven%20Retreat%20%E2%80%93%20Adults%20Only%20Private%20Pool%20Villas%2C%20Seminyak%2C%20Bali&query_place_id=ChIJbUFaxRZH0i0R7eQZf_rP-cs,Resort hotel,True,True,True,True,12,UDA DI CEK,16,Tinggi,Sedang,1,1,0,1
Padma Resort Legian,4.8,6409,Jl. Padma No.1,Badung Regency,http://www.padmaresortlegian.com/,62 361 752111,https://www.google.com/maps/search/?api=1&query=Padma%20Resort%20Legian&query_place_id=ChIJ2cAB8cJG0i0R0ICJSQC3nBw,Resort hotel,True,False,True,False,9,UDA DI CEK,11,Sedang,Sedang,1,1,0,1
Sahana Villas,4.8,165,Jl. Kayu Aya Oberoi Street No.35B,Badung Regency,http://www.sahanavillas.com/,62 811-3882-070,https://www.google.com/maps/search/?api=1&query=Sahana%20Villas&query_place_id=ChIJ89bVIhhH0i0R4BIhI2UatAs,Hotel,True,True,True,True,8,UDA DI CEK,12,Sedang,Sedang,1,1,0,1
Samblung Mas House,4.8,180,Jl. Griya Anyar No.16,Denpasar City,,62 812-3910-900,https://www.google.com/maps/search/?api=1&query=Samblung%20Mas%20House&query_place_id=ChIJh92sHU1B0i0RRfLPKK80H78,Hotel,True,False,False,False,6,UDA DI CEK,7,Sedang,Rendah,0,1,1,3
Saudara Villas One & Two,4.8,54,Gg. Kahyangan No.6,Badung Regency,http://www.saudaravillas.com/,,https://www.google.com/maps/search/?api=1&query=Saudara%20Villas%20One%20%26%20Two&query_place_id=ChIJx6y18BpH0i0Rn3KO4-CIr6U,Resort hotel,True,True,True,False,3,UDA DI CEK,6,Rendah,Rendah,1,0,2,2
Seminyak Sanctuary Beach Villa by iNi Vie Hospitality,4.8,1218,Jl. Pandawa No.88 B,Badung Regency,http://inivie.com/seminyaksanctuaryvilla/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,62 811-3960-7338,https://www.google.com/maps/search/?api=1&query=Seminyak%20Sanctuary%20Beach%20Villa%20by%20iNi%20Vie%20Hospitality&query_place_id=ChIJiwLJ0cRG0i0Rz-A4Dird2mo,Villa,True,True,True,True,6,UDA DI CEK,10,Sedang,Rendah,1,1,0,1
Sini Vie Resort & Spa Seminyak by iNi Vie Hospitality,4.8,1251,Jl. Dewi Saraswati No.88 A,Badung Regency,http://inivie.com/sinivieresort/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,62 812-3850-4678,https://www.google.com/maps/search/?api=1&query=Sini%20Vie%20Resort%20%26%20Spa%20Seminyak%20by%20iNi%20Vie%20Hospitality&query_place_id=ChIJcc-wiB5H0i0RP9tY8ccRG70,Resort hotel,True,True,True,True,8,UDA DI CEK,12,Sedang,Sedang,1,1,0,1
Sumitra Luxury Villas & Resort by Pramana,4.8,252,Jl. Tirta Empul,Denpasar City,http://sumitrahotels.com/,62 361 9581011,https://www.google.com/maps/search/?api=1&query=Sumitra%20Luxury%20Villas%20%26%20Resort%20by%20Pramana&query_place_id=ChIJgwubR2tB0i0RMrmDK_VMsGs,Resort hotel,True,False,True,False,12,UDA DI CEK,14,Tinggi,Sedang,1,1,0,1
TanaDewa Villas Nusa Dua Bali by Cross Collection,4.8,1476,Jl. Taman Giri No.11,Badung Regency,https://www.tanadewanusadua.com/,62 361 8959740,https://www.google.com/maps/search/?api=1&query=TanaDewa%20Villas%20Nusa%20Dua%20Bali%20by%20Cross%20Collection&query_place_id=ChIJ-8i7uGVD0i0R2Abs44XBK2M,Villa,True,True,True,False,8,UDA DI CEK,11,Sedang,Sedang,1,1,0,1
Tanaga Coliving,4.8,414,"8569+W48, Jalan Raya Basangkasa Gg. sariwangi No.14A",Badung Regency,http://www.tanagaseminyak.com/,62 811-3887-0777,https://www.google.com/maps/search/?api=1&query=Tanaga%20Coliving&query_place_id=ChIJY1mNzzFH0i0Rd3Do_IHu-Vg,Hotel,True,True,True,False,10,UDA DI CEK,13,Tinggi,Sedang,1,1,0,1
The Apurva Kempinski Bali,4.8,15554,Jl. Raya Nusa Dua Selatan No.4,Badung Regency,https://www.kempinski.com/en/the-apurva-kempinski-bali?utm_medium=organic&utm_source=google&utm_campaign=KIDPS1&utm_content=gmb&source=S308962248,62 361 2092288,https://www.google.com/maps/search/?api=1&query=The%20Apurva%20Kempinski%20Bali&query_place_id=ChIJ-y0a4MBc0i0RnO2HW2UbbUg,Hotel,True,False,True,True,22,UDA DI CEK,25,Sangat tinggi,Sangat tinggi,1,1,0,1
The Banksia Suites Bali,4.8,17,Jl. Padma No.51,Badung Regency,http://www.banksiasuitesbali.com/,,https://www.google.com/maps/search/?api=1&query=The%20Banksia%20Suites%20Bali&query_place_id=ChIJ9ZmEDMNG0i0RJuAO5s2diAA,Hotel,False,False,True,False,2,UDA DI CEK,3,Rendah,Rendah,1,0,2,2
