title,totalScore,reviewsCount,street,city,website,phone,url,categoryName,Instagram,Tiktok,Facebook,YT,ShopeeFood,GrabFood,GoFood,jumlah_sosmed_ODD,kategori,has_website,has_phone,cluster,tier
Warung Ibu Dayu,5.0,2,"F465+Q5M, Jl. Merdeka",Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20Ibu%20Dayu&query_place_idChIJZZdw72I60i0RnBFGJciHOY0,Restaurant,True,False,False,False,False,False,False,1,Rendah,0,0,1,3
Warung Jember Bu ridho,5.0,3,"F457+R55, Jl. P.Nias",Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20Jember%20Bu%20ridho&query_place_idChIJPXUVztU70i0RFAGhXoH1kQo,Restaurant,False,False,False,False,False,False,True,1,Rendah,0,0,1,3
Warung Lalapan Madan,5.0,1,,Tabanan Regency,,+62 857-9284-8747,https://www.google.com/maps/search/?api1&queryWarung%20Lalapan%20Madan&query_place_idChIJBY5AnkA60i0R6C2covu23Co,Restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Warung Luh Swan,5.0,2,"R3WR+2F5, Jl. Ki Barak Panji",Buleleng Regency,,+62 877-6283-0522,https://www.google.com/maps/search/?api1&queryWarung%20Luh%20Swan&query_place_idChIJ3zWxbECb0S0RZ8skgR5pRuA,Restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Warung makan Jokwi,5.0,1,"V3JF+7XX, Jl. Ahmad Yani Barat",Buleleng Regency,,+62 812-3945-8498,https://www.google.com/maps/search/?api1&queryWarung%20makan%20Jokwi&query_place_idChIJAyGF4jOb0S0RqBwntixsnwU,Restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Warung Makan Muslim Buk Karima,5.0,7,Jl. Kamboja No.17,Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20Makan%20Muslim%20Buk%20Karima&query_place_idChIJj5eyAAI70i0RhJ1-qeo9SFE,Restaurant,False,False,False,False,False,False,True,1,Rendah,0,0,1,3
Warung Makan Sari Tani Mek Tut,5.0,1,"W436+RJW, Jl. WR Supratman",Singaraja,,+62 878-6177-2971,https://www.google.com/maps/search/?api1&queryWarung%20Makan%20Sari%20Tani%20Mek%20Tut&query_place_idChIJ68M6UVuR0S0RC_2pAUIW15Q,Restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Warung Mastari,5.0,3,V4GF+CC8,Buleleng Regency,,+62 819-3664-4536,https://www.google.com/maps/search/?api1&queryWarung%20Mastari&query_place_idChIJL4yfcdSR0S0Rv608Fs30plI,Restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Warung Mawar,5.0,1,Jl. Mawar No.138,Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20Mawar&query_place_idChIJ42mGcj860i0R3I9L8oa49I4,Restaurant,False,False,True,False,False,False,False,1,Rendah,0,0,1,3
WARUNG MAYAN YOGA,5.0,1,Jl. Garuda No.8,Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryWARUNG%20MAYAN%20YOGA&query_place_idChIJk0CNI4g60i0RaJsa5pKWuHA,Restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Warung Mooi Home Kitchen & Foodtruck on call,5.0,3,Jl. Srikandi Gg. Melur No.26,Buleleng Regency,,+62 878-5238-8881,https://www.google.com/maps/search/?api1&queryWarung%20Mooi%20Home%20Kitchen%20%26%20Foodtruck%20on%20call&query_place_idChIJRSyKllib0S0RC-hcpqSHIwM,Restaurant,False,False,True,False,False,False,False,1,Rendah,0,1,0,2
Warung muslim bu Wardi,5.0,1,Jl. Seririt- Singaraja,Buleleng Regency,,+62 857-3720-5100,https://www.google.com/maps/search/?api1&queryWarung%20muslim%20bu%20Wardi&query_place_idChIJ28SkbqSb0S0REtzUGN-JVas,Restaurant,True,True,False,False,False,False,False,2,Sedang,0,1,0,2
Warung nasi Jinggo + Canang Sari,5.0,1,V39F+HMP,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20nasi%20Jinggo%20%2B%20Canang%20Sari&query_place_idChIJ2dYpcqWb0S0Rhuwmbh02eSQ,Restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Warung Nasi Jinggo Pak Yan Kacung,5.0,3,,Tabanan Regency,,+62 852-0572-6667,https://www.google.com/maps/search/?api1&queryWarung%20Nasi%20Jinggo%20Pak%20Yan%20Kacung&query_place_idChIJw6o0c5470i0RkGs_tQFiOJc,Restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Warung Nasi Sedap - Dauh Peken,5.0,7,Jl. P. Seribu No.6,Tabanan Regency,,+62 896-5645-8785,https://www.google.com/maps/search/?api1&queryWarung%20Nasi%20Sedap%20-%20Dauh%20Peken&query_place_idChIJHdDTD8070i0Rk2Xq1qdp86E,Restaurant,False,False,True,False,False,False,True,2,Sedang,0,1,0,2
Warung Petani's 2,5.0,1,F44C+8G3,Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20Petani's%202%2C%20Tabanan&query_place_idChIJjS4d3Vw60i0RliI8gVrcUow,Restaurant,False,False,True,False,False,False,False,1,Rendah,0,0,1,3
Warung Sate Bu Har,5.0,1,Baktiseraga No 33,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20Sate%20Bu%20Har&query_place_idChIJk0r_Su2b0S0RtESJKC_VPJ4,Restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Warung Sundari Banyuwangi,5.0,4,Jl. Dr. Ir. Soekarno No.38,Tabanan Regency,,+62 852-0572-1163,https://www.google.com/maps/search/?api1&queryWarung%20Sundari%20Banyuwangi&query_place_idChIJd-O-H5w70i0RcwWaY5WJCPY,Restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
WARUNG SUNSET,5.0,9,"V4FJ+HF4, Jl. Raya Jinengdalem",Buleleng Regency,,+62 858-2962-4540,https://www.google.com/maps/search/?api1&queryWARUNG%20SUNSET&query_place_idChIJ3bOfE-6R0S0RqgNV1iUyRVU,Restaurant,True,False,False,False,False,False,False,1,Rendah,0,1,0,2
Warung Widya Bali,5.0,9,Jl. P. Samosir No.17,Buleleng Regency,,+62 819-9978-8803,https://www.google.com/maps/search/?api1&queryWarung%20Widya%20Bali&query_place_idChIJY4Bq63mR0S0RJIkGnI5kw4k,Restaurant,False,False,True,False,False,False,True,2,Sedang,0,1,0,2
WASABI (Warung Sate Bisma) - Sate & Rawon,5.0,1,Jl. Bisma Bar. No.37,Buleleng Regency,,+62 895-2340-1856,https://www.google.com/maps/search/?api1&queryWASABI%20(Warung%20Sate%20Bisma)%20-%20Sate%20%26%20Rawon&query_place_idChIJmYdOPnKb0S0RoH9gwdcA0Cs,Restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Wisala Food Mart,5.0,3,V453+JJ4,Buleleng Regency,,+62 819-1567-2299,https://www.google.com/maps/search/?api1&queryWisala%20Food%20Mart&query_place_idChIJd0EeDXuQ0S0RKDp9HsLFMtI,Restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Sate Babi Buk Agung,5.0,1,Jl. Pulau Menjangan No.122,Buleleng Regency,,+62 812-3800-336,https://www.google.com/maps/search/?api1&querySate%20Babi%20Buk%20Agung&query_place_idChIJFQn_BUKR0S0R407LkZWhjeU,Satay restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Sate Celeng Kubuanyar Warung D'Jbrot,5.0,1,R3X4+R8Q,Buleleng Regency,,,https://www.google.com/maps/search/?api1&querySate%20Celeng%20Kubuanyar%20Warung%20D'Jbrot&query_place_idChIJn5MzuBeb0S0R_ihVZxzXMK0,Satay restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Warung Rindu Tipat Sate Babi,5.0,4,Jl. Srikandi,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20Rindu%20Tipat%20Sate%20Babi&query_place_idChIJj9R410Cb0S0RMvKfb1C_xak,Satay restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Warung Sate Gule Kambing,5.0,1,"W438+XX4, Jl. Ratulangi",Singaraja,,+62 819-3461-0010,https://www.google.com/maps/search/?api1&queryWarung%20Sate%20Gule%20Kambing&query_place_idChIJF2y7QfKR0S0RIQOZeT2QtBg,Satay restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Warung sate madura,5.0,1,Jl. Setia Budi No.16,Buleleng Regency,,+62 812-4972-4830,https://www.google.com/maps/search/?api1&queryWarung%20sate%20madura&query_place_idChIJqcC6okWR0S0RG0ommHYML2c,Satay restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
WR. SARI,5.0,3,"V4M8+W7P, Jalan Pulau Irian, Kelodan",Buleleng Regency,,+62 877-6281-7944,https://www.google.com/maps/search/?api1&queryWR.%20SARI&query_place_idChIJj3_fv0iR0S0RpSIAbSdrDJw,Seafood restaurant,False,False,False,False,False,False,True,1,Rendah,0,1,0,2
Blayag banjar jawa,5.0,4,Jl. Gajah Mada No.4,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryBlayag%20banjar%20jawa&query_place_idChIJp95_faCR0S0RPx_PDI0SPec,Small plates restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Warung Nasi Be Genyol Bu Socing,5.0,1,Jl. Anggrek No.6Dauh,Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20Nasi%20Be%20Genyol%20Bu%20Socing&query_place_idChIJSxCNT6070i0R7Aq3d19rRDw,Small plates restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
slankus house,5.0,2,Jl. Ketut Cakra No.14,Buleleng Regency,,+62 857-3582-82669,https://www.google.com/maps/search/?api1&queryslankus%20house&query_place_idChIJKRwiURyb0S0RweCGxz9glW4,Snack bar,False,False,False,False,False,False,True,1,Rendah,0,1,0,2
Warung Tipat Ayu Pemaron Aneka Tipat,5.0,1,"Gang Sumbawa 18, Br Dinas Dauh Margi",Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20Tipat%20Ayu%20Pemaron%20Aneka%20Tipat%2C%20Lalapan%2C%20Sosis%20Goreng%20%26%20Ice%20Cream%20Halocoko&query_place_idChIJs4JkeACb0S0RQ3BJU5Hg9Lg,Snack bar,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Soto Ayam dan Sate Ayam Jalan Manggis Singaraja,5.0,1,"V3VQ+24V, Jl. Manggis",Buleleng Regency,,,https://www.google.com/maps/search/?api1&querySoto%20Ayam%20dan%20Sate%20Ayam%20Jalan%20Manggis%20Singaraja&query_place_idChIJJWaWWgCb0S0RouTlIgrJQXM,Soto ayam restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
SOTO DGM (Dauh Gedung Mario),5.0,1,Jl. Sri Gunting No.1,Tabanan Regency,,+62 819-9939-3137,https://www.google.com/maps/search/?api1&querySOTO%20DGM%20(Dauh%20Gedung%20Mario)&query_place_idChIJ-T7jOHk70i0Rb5kDXQ7o8yc,Soto restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
NASI GORENG ALA THAILAND 99,5.0,5,"F477+XRH, Jl. Rajawali No.7",Tabanan Regency,,+62 857-3330-3114,https://www.google.com/maps/search/?api1&queryNASI%20GORENG%20ALA%20THAILAND%2099&query_place_idChIJ-zksCgA70i0RNzxezAw765Y,Soup kitchen,False,False,False,False,False,False,True,1,Rendah,0,1,0,2
KYU KYU Brownie Chips,5.0,1,F4C7+VJ7,Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryKYU%20KYU%20Brownie%20Chips&query_place_idChIJTdWqj6s70i0RSHjZssTILoo,Takeout Restaurant,False,False,False,False,True,False,True,2,Sedang,0,0,1,3
Koi-Tako Tabanan,5.0,1,Jl. Anggrek No.2,Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryKoi-Tako%20Tabanan&query_place_idChIJRRjUWHI70i0Rl7UPhTLwxA4,Takoyaki restaurant,True,False,True,False,False,False,True,3,Sedang,0,0,1,3
Sok Tahu,5.0,2,F456+F2J,Tabanan Regency,,,https://www.google.com/maps/search/?api1&querySok%20Tahu&query_place_idChIJZ877Bqg70i0RRxJ9xynNjAY,Tofu restaurant,True,True,True,False,False,True,False,4,Tinggi,0,0,1,3
Tahu Goreng Jatra,5.0,1,"F468+C75, Jl. P. Buton",Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryTahu%20Goreng%20Jatra&query_place_idChIJ7aOJv4U70i0RVnQoDp-UHgQ,Tofu restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Tahu Walek Mbok Eluk,5.0,2,"W439+3MQ, Gg. Onta",Buleleng Regency,,+62 813-3373-0649,https://www.google.com/maps/search/?api1&queryTahu%20Walek%20Mbok%20Eluk&query_place_idChIJEc-yTfmR0S0Rmu_0pOPAJrg,Tofu restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Sara restaurant &bar,4.0,1,"Jembatan, Jl. Surapati No.12 - 14",Buleleng Regency,,,https://www.google.com/maps/search/?api1&querySara%20restaurant%20%26bar&query_place_idChIJPz4myyKb0S0R_RbVlo41Lk8,Asian restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Warung Sempol Pak Iksan,4.0,1,Jl. Jalak Putih Utama No.65,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20Sempol%20Pak%20Iksan&query_place_idChIJtRjoFgCb0S0RVE4aYkSiU9k,Asian restaurant,False,False,False,False,False,False,True,1,Rendah,0,0,1,3
Bakso Babi Versi Banjar,4.0,3,Gg. Dahlia No.1,Buleleng Regency,,+62 852-3805-3199,https://www.google.com/maps/search/?api1&queryBakso%20Babi%20Versi%20Banjar&query_place_idChIJP3pU7lqb0S0R14UR_LeRLr8,Bakso restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
BAKSO HOKI petandakan,4.0,1,"V47F+Q4H, Jl. Pulau Menjangan",Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryBAKSO%20HOKI%20petandakan&query_place_idChIJrfMrHNuR0S0R0GSiE7ohYXc,Bakso restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Bakso VEGA,4.0,3,V33F+6FP,Buleleng Regency,,+62 852-3848-5006,https://www.google.com/maps/search/?api1&queryBakso%20VEGA&query_place_idChIJu05TA0Wb0S0RtgSKXmwFn5o,Bakso restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Warung Bakso B2 Cabang Banyuatis,4.0,1,V38C+W87,Buleleng Regency,,+62 838-3232-8942,https://www.google.com/maps/search/?api1&queryWarung%20Bakso%20B2%20Cabang%20Banyuatis&query_place_idChIJBdCjliKb0S0Rvk2g1GEWvMU,Bakso restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Kedai_88,4.0,5,Jl. Kenyeri No.16,Tabanan Regency,,+62 895-7005-30203,https://www.google.com/maps/search/?api1&queryKedai_88&query_place_idChIJCUt6wVs60i0R_1o-CDWO3VA,Brunch restaurant,False,False,False,False,False,False,True,1,Rendah,0,1,0,2
Ayam Geprek Uleeg,4.0,4,"F42F+293, Jl. Dr. Ir. Soekarno",Tabanan Regency,http://www.instagram.com/ayamgeprekuleeg.tbnn,,https://www.google.com/maps/search/?api1&queryAyam%20Geprek%20Uleeg%2C%20Cabang%20Tabanan&query_place_idChIJb2Y_MrM70i0Rmf-mFUStVzw,Chicken restaurant,False,False,True,False,False,True,True,3,Sedang,1,0,2,1
Boboo Chicken Bali,4.0,2,Jl. Ratna No.2,Tabanan Regency,,+62 822-3656-5264,https://www.google.com/maps/search/?api1&queryBoboo%20Chicken%20Bali&query_place_idChIJPwb-LyE70i0RDCjqGlTgfjg,Chicken restaurant,False,False,False,False,False,False,True,1,Rendah,0,1,0,2
Warung Nasi Ayam Betutu,4.0,1,"V3WQ+CJ9, Jl. Erlangga Jl. Pelabuhan Buleleng",Buleleng Regency,,+62 878-6321-0520,https://www.google.com/maps/search/?api1&queryWarung%20Nasi%20Ayam%20Betutu&query_place_idChIJlUcMrfib0S0RpdGb8bVO8hw,Chicken restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
AYAM KECAK,4.0,1,V3MR+QQJ,Buleleng Regency,,+62 878-6036-1898,https://www.google.com/maps/search/?api1&queryAYAM%20KECAK&query_place_idChIJAU8yw8qb0S0RJcyRd9-f8AY,Fast food restaurant,False,False,False,False,False,False,True,1,Rendah,0,1,0,2
Warung Ikan Asap,4.0,1,"F42C+GG2, Jl. Dr. Ir. Soekarno",Tabanan Regency,,+62 821-3666-4824,https://www.google.com/maps/search/?api1&queryWarung%20Ikan%20Asap&query_place_idChIJT_aC0l470i0R4ZpJOgwmyLo,Ikan bakar restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Kubu Lodek Tut Apuk,4.0,1,Jl. Setia Budi No.173,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryKubu%20Lodek%20Tut%20Apuk&query_place_idChIJGf-bFACR0S0RfcBtiPKPHu0,Indonesian restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Warung Tipat Bu Mangku,4.0,1,"V3PP+Q82, Jl. Angsana",Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20Tipat%20Bu%20Mangku&query_place_idChIJAUXB2bSb0S0Rhc2u3SfNogM,Indonesian restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Warung Lalapan Jawa Timur,4.0,1,Jl. Anyelir No.531,Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20Lalapan%20Jawa%20Timur&query_place_idChIJ5cnUSGk60i0RJKB1PVIQbtk,Javanese restaurant,False,False,False,False,False,False,True,1,Rendah,0,0,1,3
Warung Lalapan Muslim,4.0,5,"F43C+629, Jl. Jepun",Tabanan Regency,,+62 878-6154-7799,https://www.google.com/maps/search/?api1&queryWarung%20Lalapan%20Muslim&query_place_idChIJpfpF5kI60i0RZg7QBXF7AdI,Javanese restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Babi Guling Merta Nadi,4.0,4,Jl. Mawar No.80,Tabanan Regency,,+62 878-6108-1869,https://www.google.com/maps/search/?api1&queryBabi%20Guling%20Merta%20Nadi&query_place_idChIJyTSo1fA70i0RnIMUuzUyfd8,Nasi restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
NASI GORENG SENDEKALA,4.0,4,Jl. Laksamana No.153,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryNASI%20GORENG%20SENDEKALA&query_place_idChIJM_CYRQCb0S0RamKfxXk596s,Nasi restaurant,True,False,False,False,False,False,False,1,Rendah,0,0,1,3
WARUNG MAKAN BELIMBING SARI,4.0,6,Jl. Sriamerta No.22,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryWARUNG%20MAKAN%20BELIMBING%20SARI&query_place_idChIJu47A0GSa0S0RpZynHV_thx0,Nasi restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Warung MAMI,4.0,1,Gg. VI No.18,Tabanan Regency,,+62 898-0553-985,https://www.google.com/maps/search/?api1&queryWarung%20MAMI&query_place_idChIJMy_F1wk70i0RcDC9nUfLofk,Nasi restaurant,False,False,False,False,False,False,True,1,Rendah,0,1,0,2
B'dlodd Resto,4.0,377,Jl. Natuna No.48,Buleleng Regency,,+62 817-7952-7674,https://www.google.com/maps/search/?api1&queryB'dlodd%20Resto&query_place_idChIJYaQMCUmX0S0RgpWBOCsxiGI,Restaurant,True,True,False,False,False,True,False,3,Sedang,0,1,0,2
Dagang Lindung,4.0,2,No Jl. Gajah Mada No.135,Tabanan Regency,,,https://www.google.com/maps/search/?api1&queryDagang%20Lindung&query_place_idChIJ5XEWx1460i0Rg3BZK-xCvkw,Restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Danke Cafe,4.0,226,Jl. Udayana,Buleleng Regency,,+62 811-3802-423,https://www.google.com/maps/search/?api1&queryDanke%20Cafe&query_place_idChIJsb_qxPub0S0RSW2p2wl61Qw,Restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Mawar Saron Restaurant,4.0,5,V384+VXQ Lovina Beach,Buleleng Regency,,+62 362 41745,https://www.google.com/maps/search/?api1&queryMawar%20Saron%20Restaurant&query_place_idChIJ3bW5aVea0S0RfgH42kts79E,Restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Orte Cafe Bali,4.0,190,Jl. Dewi Sartika Selatan No.11,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryOrte%20Cafe%20Bali&query_place_idChIJ0ZL7fzOb0S0Rg8f4T8ZmoNQ,Restaurant,True,False,False,False,False,False,True,2,Sedang,0,0,1,3
Upik Dermaga Resto,4.0,27,"V3WQ+8J8, Jalan Pelabuhan",Buleleng Regency,,+62 878-6307-4111,https://www.google.com/maps/search/?api1&queryUpik%20Dermaga%20Resto&query_place_idChIJz0hHCwaa0S0RqkzC1BJuo5g,Restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Warung Bamboo Lovina,4.0,6,,Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20Bamboo%20Lovina&query_place_idChIJobsitP2a0S0RHiJu4WYONZw,Restaurant,True,False,False,False,False,False,False,1,Rendah,0,0,1,3
Warung Dadi Wahana Bermain Anak,4.0,356,"Perumahan Griya Dhadi Idaman, Jl. Jepun No.No",Tabanan Regency,,+62 877-6189-7816,https://www.google.com/maps/search/?api1&queryWarung%20Dadi%20Wahana%20Bermain%20Anak&query_place_idChIJJZpDryI70i0RbORo1ZY03gk,Restaurant,True,False,True,False,False,False,False,2,Sedang,0,1,0,2
Warung Luh Gembrong,4.0,26,Jalan Tanjung No.22,Buleleng Regency,http://www.instagram.com/warungluhgembrong/,+62 812-3627-0055,https://www.google.com/maps/search/?api1&queryWarung%20Luh%20Gembrong&query_place_idChIJfzIKN6ib0S0R-29ETo1qETs,Restaurant,True,False,True,False,False,False,True,3,Sedang,1,1,2,1
warung makan ibu putu,4.0,1,Jl. Mawar No.Kec No.85,Tabanan Regency,,+62 822-4704-1826,https://www.google.com/maps/search/?api1&querywarung%20makan%20ibu%20putu&query_place_idChIJs0Vyv0A60i0RgYGd9Zq8VS4,Restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
Warung Nusantara Sambangan,4.0,1,"V3CH+J2X, Jl. Laksamana-Baktiseraga",Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20Nusantara%20Sambangan&query_place_idChIJpatQOGSa0S0R0AAiz-1Hh90,Restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Warung Pak Made,4.0,2,"R3WX+WMW, Jl. I Gst. Ketut Jejer",Buleleng Regency,,+62 852-3889-2082,https://www.google.com/maps/search/?api1&queryWarung%20Pak%20Made&query_place_idChIJNQ3oonSQ0S0RpizBe8qdSqc,Restaurant,False,False,False,False,False,False,False,0,Rendah,0,1,0,2
warung soto sate babi men sadri,4.0,3,Jl. Gajah Mada No.72,Buleleng Regency,,+62 877-5705-5533,https://www.google.com/maps/search/?api1&querywarung%20soto%20sate%20babi%20men%20sadri&query_place_idChIJJRAFjpiR0S0R8abJkAVpO30,Restaurant,False,False,False,False,False,False,True,1,Rendah,0,1,0,2
Warung Nasi Kuning,3.0,2,"V32P+FMQ, Jl. Sahadewa Jl. Ki Barak Panji",Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20Nasi%20Kuning&query_place_idChIJy45XJVeb0S0RP6KRhcxEaAM,Breakfast restaurant,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Lalapan Seafood Cak Dhyo,3.0,3,"W429+8F9, Jl. Samratulangi",Buleleng Regency,,+62 859-6720-6263,https://www.google.com/maps/search/?api1&queryLalapan%20Seafood%20Cak%20Dhyo&query_place_idChIJtf5PcACR0S0R75kcfzIISAs,Chicken restaurant,True,False,False,False,False,False,True,2,Sedang,0,1,0,2
wareg syobak ayam,3.0,2,"V4Q5+695, Jl. Pulau Obi",Buleleng Regency,,+62 859-5387-8935,https://www.google.com/maps/search/?api1&querywareg%20syobak%20ayam&query_place_idChIJreN_dL2Q0S0RA_QODO8vjGo,Chicken restaurant,False,False,False,False,False,False,True,1,Rendah,0,1,0,2
Depot Selamet,3.0,2,"No. 48 B, Jl. Mawar Br. Gerokgak Gede",Tabanan Regency,,+62 361 812121,https://www.google.com/maps/search/?api1&queryDepot%20Selamet&query_place_idChIJR3rOalE70i0RteIKDXLZwkQ,Chinese restaurant,True,False,False,False,False,True,False,2,Sedang,0,1,0,2
Warung Dedek,3.0,2,"V3PP+WHF, Jl. Tasbih",Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryWarung%20Dedek&query_place_idChIJeyLy7Qya0S0RYiFT2xlmvUA,Diner,False,False,False,False,False,False,False,0,Rendah,0,0,1,3
Nasi Goreng Khaira,3.0,1,"V3PR+MGP, Jl. Ngurah Rai",Buleleng Regency,,,https://www.google.com/maps/search/?api1&queryNasi%20Goreng%20Khaira&query_place_idChIJSxMY34Wb0S0RdDvHqj1awps,Indonesian restaurant,False,False,False,False,False,False,True,1,Rendah,0,0,1,3
Siobak Babi khelok 2,3.0,10,Jl. A. Yani No.290B,Buleleng Regency,,,https://www.google.com/maps/search/?api1&querySiobak%20Babi%20khelok%202&query_place_idChIJyaKsfQCb0S0RwwKoYSwxB5U,Indonesian restaurant,False,False,False,False,False,False,True,1,Rendah,0,0,1,3
Blue Fin Sushi,3.0,1,Jl. Udayana No.1,Buleleng Regency,,+62 812-2536-7107,https://www.google.com/maps/search/?api1&queryBlue%20Fin%20Sushi&query_place_idChIJPxwwmPmb0S0RuwzGSTVMYMc,Japanese restaurant,True,False,False,False,False,False,True,2,Sedang,0,1,0,2
